0.6394267984578837,0.025010755222666936,0.0
0.27502931836911926,0.22321073814882275,0.0
0.7364712141640124,0.6766994874229113,1.0
0.8921795677048454,0.08693883262941615,0.0
0.4219218196852704,0.029797219438070344,0.0
0.21863797480360336,0.5053552881033624,1.0
0.026535969683863625,0.1988376506866485,0.0
0.6498844377795232,0.5449414806032167,1.0
0.2204406220406967,0.5892656838759087,1.0
0.8094304566778266,0.006498759678061017,0.0
0.8058192518328079,0.6981393949882269,0.0
0.3402505165179919,0.15547949981178155,0.0
0.9572130722067812,0.33659454511262676,0.0
0.09274584338014791,0.09671637683346401,0.0
0.8474943663474598,0.6037260313668911,0.0
0.8071282732743802,0.7297317866938179,0.0
0.5362280914547007,0.9731157639793706,0.0
0.3785343772083535,0.552040631273227,1.0
0.8294046642529949,0.6185197523642461,0.0
0.8617069003107772,0.577352145256762,0.0
0.7045718362149235,0.045824383655662215,0.0
0.22789827565154686,0.28938796360210717,0.0
0.0797919769236275,0.23279088636103018,0.0
0.10100142940972912,0.2779736031100921,0.0
0.6356844442644002,0.36483217897008424,1.0
0.37018096711688264,0.2095070307714877,0.0
0.26697782204911336,0.936654587712494,0.0
0.6480353852465935,0.6091310056669882,1.0
0.171138648198097,0.7291267979503492,0.0
0.1634024937619284,0.3794554417576478,0.0
0.9895233506365952,0.6399997598540929,0.0
0.5569497437746462,0.6846142509898746,1.0
0.8428519201898096,0.7759999115462448,0.0
0.22904807196410437,0.03210024390403776,0.0
0.3154530480590819,0.26774087597570273,1.0
0.21098284358632646,0.9429097143350544,0.0
0.8763676264726689,0.3146778807984779,0.0
0.65543866529488,0.39563190106066426,1.0
0.9145475897405435,0.4588518525873988,0.0
0.26488016649805246,0.24662750769398345,0.0
0.5613681341631508,0.26274160852293527,1.0
0.5845859902235405,0.897822883602477,0.0
0.39940050514039727,0.21932075915728333,1.0
0.9975376064951103,0.5095262936764645,0.0
0.09090941217379389,0.04711637542473457,0.0
0.10964913035065915,0.62744604170309,0.0
0.7920793643629641,0.42215996679968404,0.0
0.06352770615195713,0.38161928650653676,0.0
0.9961213802400968,0.529114345099137,0.0
0.9710783776136181,0.8607797022344981,0.0
0.011481021942819636,0.7207218193601946,0.0
0.6817103690265748,0.5369703304087952,1.0
0.2668251899525428,0.6409617985798081,1.0
0.11155217359587644,0.434765250669105,0.0
0.45372370632920644,0.9538159275210801,0.0
0.8758529403781941,0.26338905075109076,0.0
0.5005861130502983,0.17865188053013137,0.0
0.9126278393448205,0.8705185698367669,0.0
0.2984447914486329,0.6389494948660052,1.0
0.6089702114381723,0.1528392685496348,0.0
0.7625108000751513,0.5393790301196257,1.0
0.7786264786305582,0.5303536721951775,1.0
0.0005718961279435053,0.3241560570046731,0.0
0.019476742385832302,0.9290986162646171,0.0
0.8787218778231842,0.8316655293611794,0.0
0.30751412540266143,0.05792516649418755,0.0
0.8780095992040405,0.9469494452979941,0.0
0.08565345206787878,0.4859904633166138,0.0
0.06921251846838361,0.7606021652572316,0.0
0.7658344293069878,0.1283914644997628,0.0
0.4752823780987313,0.5498035934949439,1.0
0.2650566289400591,0.8724330410852574,0.0
0.4231379402008869,0.21179820544208205,1.0
0.5392960887794583,0.7299310690899762,1.0
0.2011510633896959,0.31171629130089495,0.0
0.9951493566608947,0.6498780576394535,0.0
0.43810008391450406,0.5175758410355906,1.0
0.12100419586826572,0.22469733703155736,0.0
0.33808556214745533,0.5883087184572333,1.0
0.230114732596577,0.22021738445155947,0.0
0.07099308600903254,0.6311029572700989,0.0
0.22894178381115438,0.905420013006128,0.0
0.8596354002537465,0.07085734988865344,0.0
0.23800463436899522,0.6689777782962806,0.0
0.2142368073704386,0.132311848725025,0.0
0.935514240580671,0.5710430933252845,0.0
0.47267102631179414,0.7846194242907534,1.0
0.8074969977666434,0.1904099143618777,0.0
0.09693081422882333,0.4310511824063775,0.0
0.4235786230199208,0.467024668036675,1.0
0.7290758494598506,0.6733645472933015,1.0
0.9841652113659661,0.09841787115195888,0.0
0.4026212821022688,0.33930260539496315,1.0
0.8616725363527911,0.24865633392028563,0.0
0.1902089084408115,0.4486135478331319,0.0
0.4218816398344042,0.27854514466694047,1.0
0.2498064478821005,0.9232655992760128,0.0
0.44313074505345695,0.8613491047618306,0.0
0.5503253124498481,0.05058832952488124,0.0
0.9992824684127266,0.8360275850799519,0.0
